Title,Author,Body,URL
"Man who set bins on fire to refund costs, gets suspended sentence",Edwina Brincat,"Updated 3.15pm, recasts with arraignment A man who admitted to setting some Greenpak bins on fire at Paola on Tuesday was handed a suspended sentence and ordered to refund the company €4,900 plus VAT.  Marco Farrugia, a 49-year-old Cospicua resident working as a cleaner in a school, was charged with wilfully setting the bins on fire in the early hours of Tuesday between 3 and 6am. He was also charged with wilful damage to the detriment of Greenpak.  Investigations kicked off as soon as the Paola police received a report about the fire.  A video of the incident was shared on social media triggering some furore, explained prosecuting inspector Mario Xiberras.  The suspect was tracked down after police got information that the man most likely worked at a school in the south of the island.  Xiberras headed there on Wednesday morning.  The minute he and a colleague arrived, they spotted the suspect standing by the front door.  The man somehow recognised one of the officers, turned and headed indoors at a fast pace.  He was arrested and read his rights.  The accused pleaded guilty upon arraignment on Thursday and confirmed that plea after given time to reconsider.  The company had informed the police that the seven i-Bins cost €700 each, excluding VAT.  When making submissions on punishment, legal aid lawyer Martin Farrugia argued that the accused had an untainted criminal record, had fully cooperated and was sorry for what he did.  He was willing to reimburse the damages.  A minimum punishment was appropriate in the circumstances, said the lawyer. After hearing submissions, the court, presided over by Magistrate Leonard Caruana, condemned the accused to two years imprisonment suspended for four years.  He was also ordered to refund Greenpak for the seven bins costing €700 each and to do so within 36 months.  AG lawyer Joseph Camilleri Azarov together with inspectors Mario Xiberras, Jeffrey Scicluna and Antonello Magri prosecuted. Lawyer Martin Farrugia was legal aid counsel.   You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/suspect-paola-recycle-bins-arson-due-court-thursday-afternoon.1074129
MPO to reinstate principal conductor after fraud charges dropped,Times of Malta,"The Malta Philharmonic Orchestra will be reinstating principal conductor Maestro Sergey Smbatyan to his former position after he was cleared in Armenia of alleged fraud. Sergey Smbatyan was suspended from his role in the orchestra in July after international media reported that he and his father - a former Armenian ambassador to Israel - were arrested on charges related to real estate fraud in their native Armenia.  In a statement, Smbatyan’s lawyers last month said that the Armenian prosecutor’s office had decided to stop pursuing the charges against him. The Malta Philharmonic Orchestra said it looks forward to continuing its mission with enhanced vigour as Malta’s foremost musical institution. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/mpo-reinstate-principal-conductor-fraud-charges-dropped.1074102
Parliament gives assets freezing bill a second reading,Mark Laurence Zammit,"Parliament on Monday greenlighted the second reading of the government's bill to reduce asset freezing for people accused of financial crime. The bill made it through the second reading with 42 votes in favour and 34 against. Government MPs voted in favour while Opposition MPs voted against the law that was proposed just three weeks ago. If approved upon the third reading, the new law would proportionalise the assets frozen by the court with the financial crime someone is being investigated for or accused of. Currently, someone accused of a financial crime can have most of their property seized by the court. The government wants to limit the amount of assets frozen to the amount suspected to have been defrauded. Justice Minister Jonathan Attard announced the bill in the last week of November, arguing the government acknowledged that criminal law was punitive but could not turn into an injustice itself. But the Opposition is questioning why the law is being fast-tracked through parliament days before Christmas, insisting it is designed to protect powerful people who are accused of corruption. The bill will now go to the committee stage, where it will be debated by the committee for the consideration of bills. After that, it is expected to be approved into law on the third reading. When the law started being debated in parliament last week, Attard said if approved, it would strike a fair balance for everyone as ""fundamental rights make no distinction"". But PN MPs argued that while a few elements of the bill are laudable, it appears the bill was designed to help the powerful. Karol Aquilina said it seemed like it was being given as a Christmas gift to someone. He would not say to whom but said everyone knew who he was referring to. It appears he was referring to former prime minister Joseph Muscat. Speculation has been mounting that Muscat could face court in connection with the ""fraudulent"" hospitals' deal. But Attard denied the government had ulterior motives for fast-tracking the bill, telling Times of Malta the accusation was ""baseless"" and ""ridiculous"". He insisted that the legislation was not aimed at anyone and had been given priority after the courts pointed out several times that the current law threatened fundamental rights. In a reaction, Muscat said he did not even know what the bill was about. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/parliament-gives-assets-freezing-bill-second-reading.1073736
"Man who punched ex in face, fracturing her nose, is remanded in custody",Matthew Xuereb,"A man's pleas not to be sent to prison after he was charged with punching the mother of his child in the face, fracturing her nose in the process, went unheeded on Monday after a magistrate ordered that he be remanded in custody.  Before magistrate Victor Axiak, 28-year-old salesman Tyson Bugeja, from Cospicua, pleaded not guilty to seriously injuring his ex-partner on Saturday when he repeatedly punched her in the face. He was also accused of attacking, insulting or threatening the woman and causing her to fear violence. Bugeja was further accused of breaching three separate sets of bail conditions, as well as with recidivism. He had been accused of damaging an ex-girlfriend’s car and armed robbery in the past. The court banned the publication of the woman’s name but turned down a request for the same ban covering Bugeja’s name. Prosecutor from the Attorney General’s office, Cynthia Tomasuolo, and Police Inspector Colin Sheldon told the court that according to the ex-partner’s version, Bugeja knocked on the woman’s residence and when she opened, he demanded to know whether she was in a relationship with anyone else. He punched her twice in the face, smashing her nose and then called for an ambulance. The Domestic Violence Unit was informed that the victim had filed a police report from her hospital bed. Bugeja was later arrested at his residence after the police obtained an arrest warrant. He too was later taken to hospital after complaining of chest pains. The same happened again in court on Monday when he suddenly complained of pain, with magistrate Axiak ordering that the arraignment be suspended and an ambulance called to court to examine the defendant. The man threw himself to the ground, saying: “I don’t want to go to prison… I didn’t do anything. I’m tired of spending time in prison for nothing”. Tomasuolo strongly objected to the man’s request for bail, telling the court that his criminal record was a testament to his character. She also pointed to the early stage of the proceedings in which the victim had not yet testified. Defence lawyer George Anton Buttigieg said his client had been on bail and a protection order had previously been issued in favour of the victim. The woman had subsequently moved away from the address specified on the protection order. He added that the injuries had not been inflicted by his client. After considering all arguments, the court turned down the request for bail, ruling that it was not sufficiently assured that the defendant was trustworthy enough to be released. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/man-punched-ex-face-fracturing-nose-remanded-custody.1073733
Police raid Sicily by Car office in fraud probe,Matthew Xuereb,"Police from the financial crime unit have raided the Sicily by Car rental franchise as part of a fraud investigation, seizing several card payment machines and other equipment.  Sources said the police raided the Italian car rental company’s office at Malta International Airport on Tuesday. The Maltese franchise holder is notorious entrepreneur and alleged kidnapper Christian Borg.  Sources said the raid was conducted by the police Financial Crimes Investigations Department. Some 10 officers descended on the company’s airport office, seizing several EPOS machines and other equipment, including laptops and computers.  It is understood that the raid was part of a wider fraud investigation involving the controversial car rental franchise in Malta. Sources said the police entered the premises and ordered everyone to leave.  No arrests were made but the police left with the company’s equipment.    When contacted, a spokesperson for the car-leasing company told Times of Malta they had no comments to make about the matter.  Founded in 1963, Sicily by Car has a network of more than 60 offices across Italy and a car fleet of more than 20,000 vehicles. It took the market by storm in Malta, offering aggressively competitive prices.  The parent company was forced to distance itself from Borg, after he was allegedly involved in a kidnapping. Borg, 30, of Swieqi, was arrested and charged in court in January last year in connection with a botched kidnapping in a case that is believed to have stemmed from the theft of cars.   He is among a group of six who stand accused of kidnapping a man in January last year and threatening to torture him and rape his sister. Borg and two of his associates are also the subjects of a money laundering investigation which is looking into how drugs may have been purchased from the dark web using cryptocurrency.  Borg owns Princess Holdings Ltd, which has run the local franchise for Sicily by Car auto-rental service since 2020. He is also listed as the company's sole director.   RELATED STORIES  Borg resigned as director of his other companies, such as No Deposit Cars, following his arraignment. Those companies are now being run by other people.  Borg used to be a client of Robert Abela when the prime minister used to practise law. The two were also involved in a property deal together. He hit the headlines again last March following revelations by Times of Malta that his car hire-purchase company, No Deposit Cars Malta, made customers sign contracts accepting that their vehicles may have GPS tracking devices installed. Scores of customers have filed judicial protests asking for their contracts with the company to be rescinded and calling for a police investigation into tax evasion and fraud. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/police-raid-sicily-car-office-fraud-probe.1073277
Court turns down PN's request to urgently hear hospitals' deal case,Edwina Brincat,"The Opposition’s request for urgency in its case filed against the State Advocate over alleged inaction in recovering funds from the 'fraudulent' hospitals' deal was turned down by the court which, however, observed that the lawsuit deserved priority. It scheduled a first hearing in January.  That was the outcome of a decree delivered by Mr Justice Giovanni Grixti on Friday following objections to the request filed on Thursday by the State Advocate who argued that there was no legal basis for urgency. The State Advocate on Thursday said there was no legal basis for urgency in what was a “purely political case"". Opposition Leader Bernard Grech and Nationalist MP Adrian Delia filed the case on Tuesday, requesting the court to order the State Advocate to take action against “present and past government officials involved in the [hospitals privatisation] deal”.  They followed up that request by calling upon the court to handle the case with urgency since the subject matter was of national interest. After considering the Opposition’s request and the State Advocate’s objections, the Court concluded that it did not sense the need for urgency as claimed by the applicants. Their request was not made within the context of constitutional proceedings.  In this case, upholding the applicants’ request would signify that the Court would have to shorten time limits that are usually applicable in such cases, and schedule the case for hearing irrespective of whatever other cases are scheduled on its list, including those adjourned for judgment.  A party calling for urgency must put forward grave reasons why the case deserves precedence.  The Court did not doubt that this case generated national interest, but the applicants failed to explain why it merited urgent handling.  After all, it was for them to show that if the case is afforded hearing in line with normal procedure - which, after all, provides for expediency in respect of all cases - they or the country would suffer irremediable consequences, observed Mr Justice Grixti.  There was also a “serious distinction” between the applicants’ claims.  They first requested the court to declare that the State Advocate had the power to sue for recovery of the defrauded funds and then asked the court to order the State Advocate to take action.  That second request went far beyond the merits concerning the powers and duties of the State Advocate.  While not envisaging the need for urgency as claimed by the applicants, the court nonetheless felt that this case deserved priority and thus ordered that it be added to the list of cases scheduled for a hearing in the near future.  That hearing is scheduled for January 8. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/court-turns-pn-request-urgently-hear-hospitals-deal-case.1073229
Top Italian influencer fined €1 million over cake deal,AFP,"Italy's competition watchdog on Friday fined two companies owned by the fashion entrepreneur and Instagram star Chiara Ferragni €1 million for ""unfair commercial practices"" over her endorsement of a cake marketed as raising money for charity. The pandoro cake ""designed"" by Ferragni for the food group Balocco went on sale in November 2022, purportedly to raise funds for the treatment of children with bone cancer in a hospital in Turin. In fact, Balocco had made a fixed-sum donation of €50,000 to the Regina Margherita Hospital months earlier, the competition authority said in a statement. The firms that manage Ferragni's activities, Fenice and TBS Crew, made more than €1 million in the deal ""without paying anything"" to the hospital, it said. Fenice was fined €400,000  and TBS Crew was fined €675,000. Balocco, based near Turin in northwest Italy, was fined €420,000. The authority accused the three companies ""of having implemented an unfair commercial practice by publicising the 'Pandoro Pink Christmas', designed by Chiara Ferragni, implying to consumers that in buying it, they would contribute to a donation"" to the hospital. The pandoro cost around 2.5 times a non-branded version, a markup that ""contributed to misleading customers, reinforcing their perception of being able to contribute to the donation"". Ferragni, who has almost 30 million followers on Instagram, came to prominence with a fashion blog before launching her shoe collection. She went on to collaborate with several fashion brands, including Dior and Chanel, and is part of one of Italy's most famous celebrity couples with her husband Fedez, a rapper and music producer. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/top-italian-influencer-fined-1-million-cake-deal.1073151
Government position for EU not to have competence on rape criticised,Times of Malta,"The Malta Women’s Lobby is requesting the government to reconsider its stance on a proposed EU directive on violence against women. Malta Today reported on Thursday that, together with another 16 EU states, Malta is arguing against the European Union having competence on the prosecution of rape. In its statement, the lobby said that despite the well-documented vulnerability of women in society to gender-based and sexual violence, the Maltese government has chosen to support the removal of rape from a proposed EU directive on violence against women and domestic violence.  This decision, it said, stood at odds with established European legal norms. The directive establishes a consent-based definition of rape across the EU. “This approach aligns with the principles of the Istanbul Convention, an international treaty aimed at combating violence against women."" Malta is a signatory of that convention, which had introduced no consent rape. Justice Minister Jonathan Attard told Malta Today that Malta's law was in line with the proposed directive but Malta was against allowing the EU to have competence on other aspects of national law by casting a wider obligation on other member states. The lobby argued that consent-based definition is vital, particularly given that 11 EU  states continue to predominantly define rape based on the use of force, threat, or coercion. Such definitions have proven to be inadequate in providing comprehensive protection to victims and have often resulted in secondary victimisation, it said. The lobby urged the government to heed the voices of women's organisations, legal associations, survivors, and the hundreds of thousands of citizens who have signed petitions in favour of a robust directive addressing violence against women. Legal experts emphasised that their stance is grounded in legal accuracy and further bolstered by the support of European lawyers, academics, and civil society organisations, including women's advocacy groups, it said. The lobby called on the government to advocate for the inclusion of rape in the proposed directive. Such a reconsideration would represent a significant stride towards the eradication of violence against women and the assurance of justice for victims. “Failure to do so would further highlight the fact that women’s rights are not high on the Maltese government’s agenda, not to mention the total disrespect towards and disregard for victims of rape,” the lobby charged. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/government-position-eu-competence-rape-criticised.1072962
"Mobsters nabbed while partying, shopping in Italy",AFP,"One of Italy's most dangerous fugitives has been captured at a party, Italian police said on Thursday, while another mobster was arrested while shopping in a supermarket. Gaetano Angrisano, 31, was sentenced to 10 years in prison for drug trafficking 18 months ago and was on the interior ministry's ""100 most dangerous fugitives"" list, Naples police said. A powerful member of a clan in the notorious Scampia neighbourhood of the southern Italian city, he had been ""a ghost"" who ""escaped handcuffs for a year and a half"", it said. But after establishing he would be at a party in a social housing complex on Wednesday night, some 250 policemen surrounded the block so that ""no-one could get in or out"". ""They flushed him out. Angrisano, who had been invited to a party, had to leave his friends and relatives just after the cake was cut,"" police said. Meanwhile, in Torvaianica, a coastal town just south of Rome, police nabbed a 52-year-old man who was sentenced in November to over 20 years in prison for mafia association and arms and drugs dealing. The man, from Lecce in the south-east of Italy, ""was spotted in the Lazio region while shopping at a supermarket and was immediately arrested"", police said on Thursday. He had been ""a leading organised crime figure in (the southern region of) Salento in the first decade of the 2000s"", it said. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/mobsters-nabbed-partying-shopping-italy.1072890
Who doughnut? Australian woman charged over Krispy Kreme truck theft,AFP,"An Australian woman was charged Thursday with stealing a parked truck stuffed with 10,000 Krispy Kreme doughnuts.  Police said the unmarked delivery truck had stopped for fuel on the outskirts of Sydney when a 28-year-old woman allegedly hopped inside and made off with the freshly baked booty.  Detectives followed a trail of crumbs to a suburban carpark, where they found the abandoned vehicle more than a week later.  The woman was arrested on Thursday, and police said her just desserts was to be charged with taking a truck without its owner's consent.  Police said the doughnuts were ""destroyed"". You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/who-doughnut-australian-woman-charged-krispy-kreme-truck-theft.1072875
Australian police nab man over 17 million scam texts,AFP,"Australian police on Wednesday charged a man living in suburban Sydney with sending 17 million scam text messages, one for almost every adult in the country.  New South Wales police said the unnamed 39-year-old was single-handedly responsible for scam texts that have been plaguing mobile phone users across the country.  The texts included fake links purporting to be from Australia Post or toll road operators and were allegedly sent using ""SIM boxes"" that can send tens of thousands of messages per day. The man was charged with using networked equipment to ""commit serious offence"" and granted bail.  ""SMS phishing is one of the most common tactics deployed by scammers to obtain banking and other personal information from a victim,"" said Jason Smith, commander of the police Cybercrime Squad.  ""SIM boxes can hold over 250 active SIM cards and will typically send out up to 150,000 messages per day containing phishing lures to various scams.""  You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/australian-police-nab-man-17-million-scam-texts.1072704
'Culture of violence': youth crime spikes in Greece,AFP,"Katerina vividly recalls the day a younger boy from a nearby school pressed a knife to her friend's throat. Underage crime in Greece is on the rise, official data shows, presenting authorities with a challenge they have never faced at this level before. ""He can't have been over 14 years old - my friend was cracking jokes, he didn't take him seriously at first,"" said the 16-year-old girl in the capital Athens, who asked to be interviewed under a false name. ""That boy peeled off from a group of 20 kids and demanded my friend's cellphone,"" she said, recalling the event two years later. According to police figures, robbery with violence committed by minors aged 13 to 17 rose from 62 in 2000 to over 470 in 2020, while homicides more than doubled from seven to 16, and rapes increased fivefold from six to 32. With school brawls breaking out regularly, police minister Giannis Oikonomou was summoned to parliament on November 6 to address the issue. He said a ""culture of violence"" was growing among youths in Greece, with often ""shocking"" results. ""It reflects a failure of family, of school, of society in general,"" Oikonomou said, adding that police had arrested around 1,300 youths for various crimes and misdemeanours in September. ""It is particularly worrying that the average age of perpetrators is falling,"" Oikonomou said. Experts and officials blame factors including Greece's near-decade economic crisis, and the coronavirus lockdown, for the spread of youth alienation that countries such as Britain, France and Germany are already familiar with. France in 2020 recorded 357 youth gang incidents compared to 288 the previous year, and the interior ministry has identified 74 gangs around the country, 46 just in the Paris region. In Britain, the Children's Commissioner in 2019 estimated that 27,000 children in England alone identified as gang members. Germany, where nationwide figures are harder to come by, has also been shocked by teen killings in recent years. School bullying in Greece is also turning nastier and more frequent, with cases making headlines every week. A study in March supervised by the European Antibullying Network found that one in three Greek school children among nearly 3,000 polled had suffered bullying - mainly at the ages of 13 and 14, and primarily directed at girls, migrants and those from single-parent families. One in six also said they felt their school was not providing adequate instruction against bullying. Much of the violence goes unreported. ""Nobody calls the police - you don't want to get in trouble,"" Katerina said. In June, eight minors were convicted of gang raping a 15-year-old boy in the western Athens district of Ilion. In September, a 16-year-old boy threw a lit flare into a classroom in Langadas, near Thessaloniki. And in November, three teenage girls were arrested for beating a classmate in a schoolyard in the Athens district of Peristeri.   In addition to the 2010-2018 economic crisis that shook the nation, Covid restrictions and the influence of social media are seen as key factors. ""The economic crisis, and the pandemic crisis immediately afterwards, played a major role in children being closed off and feeling very uncomfortable without their friends,"" Nestor Courakis, a criminology expert and professor of law at the University of Nicosia in Cyprus, told AFP. ""The result is that they went online, with all that entails in terms of isolation, depression and negative influences,"" he said. ""Youths have become more familiarised with violence."" ""But the situation is not out of control,"" Courakis insisted. Katerina's mother, who also declined to give her name, said the working-class Athens district where the family lives was hit hard by the economic crisis. ""And teens experience economic hardship more than adults do,"" she said. She also blames the growing influence of trap, a subgenre of hip-hop featuring lyrics that detractors say promote violence and objectify women. ""They play trap even at parties in our local primary school, for children younger than nine,"" she said. The government says it has doubled the number of psychologists and social workers at schools to 3,200, and a law passed in March foresees additional training to around 125,000 teachers nationwide. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/culture-violence-youth-crime-spikes-greece.1072551
Canadian faces 14 murder charges for selling suicide kits,AFP,"A former Canadian chef accused of selling suicide kits that lead to deaths in several countries was charged Monday with 14 counts of murder related to suicides in Canada as a result of his online scheme. The charges filed against Kenneth Law, 58, are on top of 14 he already faces for allegedly ""counselling or aiding"" suicides across Ontario province, according to documents. His defense lawyer Matthew Gourlay also confirmed to AFP that Law has been charged with 14 new counts of second-degree murder. Law was arrested in May for marketing a substance that is used as a food additive but can kill if misused. He is said to have targeted vulnerable people online. He is believed to have sent as many as 1,200 packages to people in more than 40 countries since 2020. Toronto police are scheduled to brief the media on the new charges Tuesday. In Britain, at least 272 people purchased products from Law's websites and 88 of them died, police there have said.  Alerted by Interpol, several other countries have launched investigations, including New Zealand and Italy, where nine buyers have been identified and one victim has died. The Canadian victims were both male and female between the ages of 16 and 36, according to police. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/canadian-faces-14-murder-charges-selling-suicide-kits.1072530
Financial crime needs to be fought proportionately,| Stephen Tonna Lowell,"It is trite knowledge that, no matter the nature of the crime, the fundamental human rights of the person charged must be safeguarded. The application of criminal law necessarily goes hand in glove with the respect of fundamental human rights. Proportionality is the determining factor in the delicate balance between public interest on the one hand and the protection of human rights on the other. The lack of proportionality is one of the main causes for findings against member states of the Council of Europe by the European Court of Human Rights in Strasbourg. Financial crime, despite the difficulties and complexities encountered by investigating bodies, and despite its often controversial nature, comes as no exception. The Prevention of Money Laundering Act, which was brought into force in 1994, has been amended no less than 27 times, more often than not to bring it in line with Malta’s international obligations. Many times, amendments were introduced fastidiously but, on a couple of occasions, an overzealous legislator lost sight of the principle of proportionality.   Our courts have made it abundantly clear that court orders freezing one’s assets are not intended as a form of anticipated punishment but solely to avoid the dissipation of those assets that could be subject to confiscation in the case of an eventual finding of guilt. The current situation in our procedural laws on financial crime does not reflect this cardinal principle. As things stand, one’s assets may be “attached”, without much scrutiny, for a whole year without charges being filed. The situation when a person is charged is even more serious since, upon a simple and unqualified request by a prosecuting officer, all that person’s property is “frozen” without the possibility of scrutiny by the courts. No investigation into the proportionality between the quantum of the proceeds of the crime alleged and the amount and nature of the property possessed by the person charged is made or can be made. All assets are frozen irrespective of whether they constitute the proceeds of crime or not. There have been cases where the prosecution insisted on the issuing of a freezing order when it was evident that there were no proceeds of crime. Our courts are the ultimate guardians of the safeguarding one’s fundamental human rights and, where more than one interpretation of a law is possible, the one safeguarding such rights should always take precedence. Draconian interpretations of draconian laws are a recipe for disaster. Unfortunately, in recent times, many of our courts have strangely made a dead letter of a crystal-clear provision of law intended to allow the modification of freezing orders. This provision, which actually doesn’t allow for much interpretation, was previously interpreted correctly. If a person is found guilty of a relevant offence, all his property is confiscated in favour of the State. The person found guilty would have to institute fresh civil proceedings to determine which property will be confiscated and which may be retained. This cumbersome remedy is not one against the freezing order but against the order of confiscation. Currently no remedy exists whereby, in the course of the habitual lengthy proceedings before the courts of criminal jurisdiction, the person charged may request the court to remove from the ambit of the freezing order property that was, for example, legally inherited through a public deed and has no connection to the crimes brought against him. The result is serious and unwarranted hardship including the closure of businesses and the cessation of professional activity even in the absence of any finding of guilt. This hardship necessarily extends to family members, co-owners of immovable property and employees who may face layoffs due to the lack of proportionality in the law. Malta must respect its international obligations in the fight against financial crime but it must also respect the fundamental human rights of persons. The European Court of Human Rights has stated that where an interference with one’s property has taken place, subject to the conditions provided for by the law and in the public interest, there must also be a reasonable relationship of proportionality between the means employed and the aim sought to be realised by any measures applied by the State. A fair balance must be struck between the demands of the general interest of the community and the requirements of the protection of the individual’s fundamental rights. Our courts have, on several occasions, sent warning signals to the authorities that all is not well with the current law in this field. The bill currently before parliament to amend various laws relating to the proceeds of crime is a clear step in the right direction in that it safeguards all the tools for combatting financial crime while not losing sight of the fundamental principle of proportionality.   Stephen Tonna Lowell is a lawyer by profession. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/financial-crime-needs-fought-proportionately.1072383
Man who attacked a drunk clubber has jail term reduced,Matthew Xuereb,"A man who was involved in a fight with a drunk clubber outside a St Paul’s Bay club in 2020 has seen an appeals court shaving four years and four months off his prison sentence after declaring there was not enough evidence to prove it was he who stabbed the victim in the face. Judge Neville Camilleri said although the evidence was clear that he had inflicted slight injuries on the victim, with punches and kicks, there was no such evidence to prove he had seriously injured him. He was ruling in an appeal filed by three former bouncers who used to run security at a St Paul’s Bay club who were jailed after the first court had found them guilty of carrying out the savage attack on an African man outside the club. The victim was stabbed in the face during the incident.  Stepan Stankov, 35, from Bulgaria, had been sentenced to imprisonment for five years and four months. Yermakov Mykhailo, 33, from Ukraine, was jailed for a year for causing slight injury during the same incident, while Dorde Dudic, 29, from Serbia was jailed for 18 months for his part in the attack. Mykhailo and Stankov were additionally found guilty of working as security officers without a police licence. The court heard how the incident had taken place outside Babylon Club on February 16, 2020, at 5am. The incident was not racially motivated, the court was told. The accused blamed a fourth person who had fled the scene. The assault was captured on CCTV, which was exhibited in court.   On appeal, Mr Justice Camilleri said although the footage showed the scale of the assault, it was not clear who had stabbed the victim in the face. He concluded that the victim was hit by all three “and their behaviour clearly defeats their arguments as to how they tried to restrain the victim. “Whilst it is true that the victim kept on coming forward, it is also true he could have been restrained without using the degree of violence used. The victim was punched repeatedly and was also kicked. The bite he inflicted on one of the (bouncers) was clearly inflicted in self-defence,” the court ruled. While confirming the punishment meted to Mykhailo and Dudic, the court said that according to evidence, Stankov was employed as a barman and not a bouncer, so the first court should have given an appropriate punishment. Moreover, the prosecution had not proved to the level required at law that it was he who had inflicted the grievous injury.  He therefore reduced his jail term to one year. Inspector Clayton Camilleri prosecuted. Stankov was represented by lawyers Johann Debono, Franco Debono and Marion Camilleri, while lawyer Damien Degiorgio appeared for Dudic. Lawyer Johann Debono also appeared for Mykhailo. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/man-attacked-drunk-clubber-jail-term-reduced.1072188
"Nurses’ union boss faces corruption, financial probe",Mark Laurence Zammit,"The nurses’ union boss is facing two separate investigations over his earnings as the amounts of money paid to him in overtime and on-call allowances have triggered suspicions over the hours claimed. Paul Pace, president of the Malta Union of Midwives and Nurses (MUMN), is being investigated by the Permanent Commission Against Corruption and the police’s Financial Crimes Investigation Department (FCID), Times of Malta can confirm. While the FCID investigation has been ongoing since the end of summer, the corruption commission probe was opened a few weeks ago. Several government officials are being questioned in both investigations. In September, the Public Service Commission found Pace was paid more than he deserved for overtime he claimed to have worked at his full-time job. He was suspended from work for five days and ordered to refund the money. Pace insists the overpayment was simply a human error that amounted to just €215.  RELATED STORIES  But a parliamentary question in October revealed he may have claimed far more hours of overtime than he could have possibly worked, government sources told Times of Malta. Pace’s “suspicious” earnings were revealed in a reply Health Minister Chris Fearne gave to PN MP Albert Buttigieg. Fearne tabled in parliament the amounts paid to Pace in overtime and on-call allowances every year since 2012. The amounts reveal that over several years, Pace appeared to have clocked an “exorbitant” number of hours at his full-time job as a charge nurse at Mount Carmel Hospital. In 2022, for example, he was paid €21,387 for overtime work, which equates to an average of €411 per week. During the same year he was paid €10,861 in on-call allowances on the same job, which means an average of €208 a week. Added to the normal hours of his normal duty roster, the total number of hours he claimed to have worked for or at Mount Carmel Hospital last year is far more than he could possibly have, government sources said. The pattern seems to have been repeated throughout several other years. The suspicion over the generous number of hours Pace claims to have spent on his full-time job was further heightened as sources insist he works at the MUMN offices or on union matters on most days while also doing work as a member of the MCESD and while presiding over meetings of the Maltese unions forum – For.U.M. Furthermore, between 2015 and 2019 Pace was also employed as a consultant for then-health minister Konrad Mizzi – a contract which paid him €15,000 annually for 15 hours of work every week. In the contract he also agreed to a clause binding him to work beyond those hours if need be. Although he had left the MUMN during that period, he still clocked an average of €17,000 worth of overtime hours and €9,000 worth of on-call hours every year at his Mount Carmel full-time job. Pace could not be reached for comment and Times of Malta was unable to confirm how many hours he claimed to have worked on his full-time job in total. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/nurses-union-boss-faces-corruption-financial-probe.1072212
