Title,Author,Body,URL
‘I fell for a scam. Now I’m being charged with money laundering’,Neville Borg,"A man has seen his life turned upside down after he fell for an online scam, which saw him not only losing hundreds of euros, but also have his accounts frozen and face money-laundering charges. The 35-year-old man has spoken up to alert the growing number of potential victims who are falling for the elaborate traps set by scammers and to urge them to file police reports if they are to avoid his current predicament. Chris* was not aware what was going on when he received the notice summoning him to the police’s financial crimes department. That morning, he woke up and left the home that he shared with his family to head to work, as he had done countless times before. Nothing could have prepared him for the fact that he would be spending that night in a prison cell. When he showed up at FCID, he was arrested on the spot, charged with money laundering, and handling stolen money. The charges dated back to an incident some months earlier when Chris had replied to a lucrative job offer on Facebook. The advert, for a company called Global Stable Growth, promised easy money through online crypto trading, a quick way for Chris to top up his salary. Although he had a steady job, money was tight, and he was finding it difficult to make ends meet. The opportunity seemed too good to miss. He enquired about the job, speaking to a representative of the company named ‘Vicky’ on Facebook Messenger. She eventually directed him to the company’s senior account manager, a man called ‘James Donald’, who contacted him through WhatsApp using a UK phone number. In a series of WhatsApp chats, seen by Times of Malta, Donald explained how the job worked.   Chris would be working as an online trader, investing money through a crypto exchange such as Binance and earning income through his investments. In addition to investing his own money, Global Stable Growth, his new employer, would also send him some additional funds to help him invest. Chris was cautious at first, aware of how scammers tend to prey on people for a quick buck. But when Donald sent him €100 to get started, Chris was convinced that the job was real. If they were going to rob him, they would not be sending him money, he told himself. Chris threw himself into the job wholeheartedly, watching his crypto earnings grow from one week to the next. Donald helped him along, sending him money from time to time to keep him going. In total, Chris received some €6,000 to his Revolut account over several weeks, which he would then deposit through Binance and transfer onwards to other accounts. Then came the catch. If he wanted to withdraw his earnings and keep going, he would need to invest more and more money. By the time he realised that the job was a scam, he was €900 out of pocket, having spent hundreds to try to recover his losses. Whenever Chris pleaded for help in getting his money back, Donald grew increasingly hostile. Chris eventually decided to cut his losses, blocking Donald’s number and get on with his life. With little hope of reclaiming the €900 he lost, he thought there was no point taking things further, better to just forget about the whole incident. That decision would soon come back to haunt him.   Chris’s lawyer told Times of Malta that he is not the only local victim of this scam, with a Maltese woman having lost €70,000 through the same scam. After she filed a police report, hoping to catch the perpetrators and recover her funds, police traced some of her bank transfers to Chris’s Revolut account. His lawyer says that of the €70,000 she lost, most went to foreign bank accounts, and only €7,000 went to Chris. The scammers, he says, were effectively using Chris and people like him as middlemen, receiving money directly from other victims who have been ensnared and converting it to crypto which they would then send on to the scammers.   Police, however, see things differently, and say he played an active part in the scheme. Chris was charged with laundering the full €70,000, despite most of that stolen money having gone to other people, his lawyer says.  Chris vehemently denies any involvement. He insists he is a victim, unwittingly caught in a complex web woven by the scammers. He now faces a minimum fine of €20,000 if found guilty, almost three times the amount that effectively ended up in his account through the scam in the first place. Chris rues the day that he failed to report the scam to the police. He says that the police told him that if he had, he would not have been considered a suspect and would have likely never been charged. His lawyer eventually did file a police report about the scam after he was charged but little has come of it. But Chris would be far from the first scam victim who did not report to the police. A 2016 study by a group of Maltese criminologists found that only 81 per cent of victims of computer crime reported the crime to the police. This is likely to be even higher today, with online scams becoming pervasive. This is most likely because “victims might tend to feel stupid for having fallen victim to this type of crime”, the study’s authors say, so victims are often embarrassed to own up to having been duped.   Several international studies estimate reporting figures to be just as low. British police believe that only 13 per cent of scam victims ultimately report crimes to the police. Meanwhile, a European Commission study found that only about a fifth of those who experienced fraud reported it to an official authority. Most of the people who did not report, the study found, did so either because they felt the money they lost did not cause too much financial or emotional harm, or because they were not convinced that reporting would actually make a difference. This comes as little consolation to Chris, who says that the ongoing court case has turned his life upside down and taken a huge emotional and financial toll. A freezing order on his bank account left him virtually penniless and dependent on his family for financial support. A second arrest, this time for breaching his bail conditions, followed months later. But Chris hopes that the worst is behind him and that his story will help others in a similar predicament to evade the traps set by scammers and to report scams that they come across. *Name has been changed to protect his identity. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Neville runs Times of Malta's fact-checking service, an EU-funded project operated in collaboration with the University of Malta.",https://timesofmalta.com/article/i-fell-scam-now-i-m-charged-money-laundering.1081890
Sarah Bonnici to represent Malta at the Eurovision Song Contest,Giulia Magri,"Sarah Bonnici won the Malta Eurovision Song Contest on Saturday evening and will be representing Malta at the annual festival in Malmö, Sweden in May.  Bonnici performed the song Loop, obtaining a total of 102 points, beating out Matt Blxck's Banana, which got 80 points. Ryan Hili placed third in the contest with his song Karma, garnering 71 points overall.    Bonnici brought energy, fun, and dance moves to the Eurovision stage. The 25-year-old Gozitan singer started her journey back in 2009 when she first participated in the finals of the Malta Junior Eurovision Song Contest and placed third.  She also participated in last year's competition with the song Heaven.  Voting was split between a professional jury panel and nationwide televoting.    Bonnici's performance won over the judges who awarded her the highest scores with a total of 79 points.  But Matt Black emerged as an audience favourite, with the highest share of televoting votes, 29, going to him. Blxck briefly held a one-point lead above Bonnici, where he topped the list momentarily with 80 points.  However, Bonnici's strong lead with judges' votes pushed her into a comfortable lead with an additional 23 points from the audience vote, securing her the win.  Ryan Hili, a former X-Factor Malta winner remained steady in third place, getting 51 points from the judges and 17 votes from televoting.     Saturday’s finale was different compared to previous years, as the final was not a live performance but a live-on-tape performance streamed to audiences.   RELATED STORIES  Instead of performing in front of cheering fans and an eager audience, the artists' pre-recorded performances were aired at the TVM studios in Guardamangia. The singers provided their interpretations of their songs.  But viewers taking to social media weren't shy about expressing their displeasure that the local competition had deviated so drastically from its usual form. Many said that they flat out did not enjoy the new format, particularly the fact that the singers were not performing to a live audience.  “With all due respect to all the performers, but I don’t think that they deserved this after all the work they put into it, to have a final like this,” one woman said.  “This is not a festival but a joke and without an audience it just sucks.”  One man felt that this year’s edition of the festival was hell-bent on ensuring Malta placed “dead last” in the European competition, based on Saturday’s show.  Another woman concurred that the lack of an audience took something away from the show.  “In my opinion, the emptiness of the audience was felt, especially by the singers,” she said.  “The sum of a song isn’t just a music video but also how it translates live with an audience. At the Eurovision, there will be thousands of people watching you.”   The competition also failed to run smoothly for Denise, who hours before the show aired, took to social media to tell her fans she had been battling bronchitis.  She said she lost “full control” of her voice and vocal range, which has had a severe impact on her performance.  “I have even seriously considered withdrawing out of Eurovision Song Contest completely, till a few hours ago,” she wrote.  “I have battled many emotions and doubted myself in more ways than one. However, although it wasn’t an easy decision to take after so many efforts, for many months this is what Mara stands for.” She said due to the illness, the performance will not reflect her artistry but will reflect her perseverance and the meaning of the song. Denise was eventually awarded nine points from the audience and 30 points from the judges. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/sarah-bonnici-represent-malta-eurovision-song-contest.1081902
Activists form 'mass grave' in Għadira in protest of 'genocide' in Gaza,Times of Malta,"Activists from two civil society groups on Saturday reiterated their calls for Malta to join an international court case accusing Israel of genocide in Gaza and to close its airspace and sea to warships or planes. The call was made by activists from Moviment Graffitti and Youth for Palestine during a symbolic protest event organised at Għadira Bay, Mellieħa.   Activists accused Israel of perpetuating a “full blown genocide” in Gaza, with the blessing of its allies including the United States and various European countries. It noted that over 33,000 Palestinians have been killed since the current war began on October 7, almost all Gazans displaced and the area subjected to a blockade that stops food, clean water, medicine and essential aid from entering the Gaza strip. Israel has bombed schools, churches, refugee camps and hospitals, they noted.   The NGOs said they were not surprised by Israel’s extreme reaction, given its “long-standing project to expel Palestinians from their land and to keep those who manage to remain under harsh oppression.” While Malta made various declarations of solidarity with Palestine, it had so far failed to call for a permanent ceasefire within international institutions and stopped short of describing Israeli aggression as genocide, they said.   They therefore called on the government to join South Africa’s case at the International Court of Justice against Israel and to push for European sanctions against Israel for as long as it ignored ICJ rulings.  RELATED STORIES  At least one local politician, Labour MEP Alex Agius Saliba, has said he would like Malta to join that ICJ case. The ICJ last week ruled that Israel had to allow urgent humanitarian aid into Gaza and prevent genocidal acts. Israel, which is a signatory to the UN Charter and therefore legally obliged to respect ICJ rulings, said it would not comply.   Aside from backing South Africa’s legal push, activists are also pushing the government to close Malta’s airspace and sea to weapons of war and to make it clear at EU and global level that it backs the Palestinian cause. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/activist-form-mass-grave-ghadira-protest-genocide-gaza.1081860
Four schools in three years: is Malta's inclusive education system broken?,Claudia Calleja,"The parents of an autistic and non-verbal teenager have spoken up about the lack of inclusion after their son was forced to change school four times in three years. Emma and Julian McEwen believe the education system has not catered for the needs of many neurodiverse people like their 15-year-old son, Finn – especially once they move to senior school. Times of Malta spoke to the parents of another three autistic children who were forced to leave their school or attend less frequently, once they grew older. The parents did not wish to be named. Their stories shed light on the lack of resources and training across schools. The Commission for the Rights of Persons with Disability said it got involved “in cases where parents were told to keep their children at home from such schools either totally or reduced school days”. The commission spoke about the need for more learning support educators (LSEs) and more training for educators, among other things. Anne-Marie Callus, an associate professor at the University of Malta’s Department of Disability Studies, said that such stories showed that “it’s high time to have another evaluation of the way inclusive education is working – or not working – in Malta”. Finn was diagnosed with autism when he was two-and-a-half. He is non-verbal, with cognitive delay, sensory processing disorder and requires a high level of support. “We were bringing up a child who had autism and we were able to live our lives as a relatively normal family. He was young, so there was not a huge gulf of a difference with other kids,” they say. But things changed as he progressed through school.   “Schools naturally adapt their structure for older children, for example, classes and tutoring become more structured, sports become more challenging etc. Schools, however, do not do enough to adapt to the needs of children like Finn. His behaviour and mental health deteriorated because of unmet needs – the lack of inclusion in education, the lack of social inclusion, the lack of appropriate education programmes,” they say. Behaviours of unmet needs have manifested in open-hand slapping, banging his head against tables, doors, glass and walls, loud vocalisations and slumping onto someone’s lap. All these actions communicate: “You don’t understand me”, “you treat me as less”, “I cannot cope any more”, his parents explain. But now it is no longer a little child slapping, banging or slumping. It is a growing teenager. Julian elaborates. What the education system lacks is awareness about the cause of such behaviour and the skills to address those causes. “When you feel stressed or anxious and need to take yourself to a quiet spot, you can go for a coffee or a walk; some people unconsciously twirl their hair in their fingers or drum their fingers on the desk. This is self-regulation,” explains Julian. So, when children with autism are overwhelmed by, for example, loud sounds – which can include construction noises or a teacher yelling (as had happened to Finn) – their anxiety levels soar. They cannot communicate their anxiety and they cannot take themselves out of the downward spiral. They cannot self-regulate. “Put this together with not being able to speak and you’ve got a mini personal hell,” Julian says, adding this leads to the “challenging behaviour”. “This behaviour is their ‘wheelchair’ – their visible sign they need us, as a society, to adapt. Providing a ramp for a wheelchair is a no-brainer. Providing a room for anyone to get calm in should be, too, but it isn’t,” says Julian as he speaks about the need for all schools to have calm rooms where neurodiverse and neurotypical children can be taken to self-regulate, to calm themselves. Finn was “asked to leave” the private school he had been attending all his life in the last year of junior school, after the school board asked the parents to put him on medication. After that he went to a government middle school where he received better support, followed by a secondary school but, again because of poor facilities in later years, he had to leave. He is now at a resource centre where the parents believe he is still not being given the right support. Discussions with the centre are underway to find a solution. “Finn is very resilient. He will surprise you. What we want is academic and emotional support as needed by each individual to access education and inclusion. We want policies to change. We want equality,” they say. Marco Bonnici, who heads the Malta Union of Teachers, says it is unfair that, when there are difficulties, fingers are pointed at LSEs and educators. “We are seeing an ongoing wave of unjustified criticism from some parents towards the work of LSEs and other educators when dealing with disability issues… LSEs and educators do their utmost to support students during the entire education journey but blaming them for situations beyond their control is unfair,” he says, adding that “resources are never enough, especially human resources”. One LSE, who works in a government school, believes that LSEs are trained to handle children with disabilities but lack the resources and specialised training to deal with specific conditions.   Another LSE who works in a private school says: “I feel that not all teachers have the same inclusive attitude towards students with disabilities... The reality in independent schools may be different from that in State schools. Collaboration with parents is expected and this helps everyone to work together towards common goals of students.” Questions sent to the education authorities remained unanswered at the time of writing. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/four-schools-three-years-malta-inclusive-education-system-broken.1081022
Asphalt plants should be regulated by ERA – ombudsman,Claudia Calleja,"Malta’s 11 asphalt plants should be regulated by the environment authorities, according to the ombudsman, who looked into the matter after Iklin residents complained about “toxic fumes” emitted from a tarmac factory for years. In a final opinion, the ombudsman said that, even though EU directives do not require asphalt plants to be environmentally regulated, this did not imply this should be the way forward in the local context where “everything and everyone is close to each other”. It recommended that the Environment and Resources Authority – which has been claiming it has no power over the matter – draw up regulations for such plants. In October, Times of Malta reported how San Ġwann and Iklin residents raised complaints about a toxic smell of tarmac that infiltrated closed windows at night from the Bitmac asphalt plant in Tal-Balal Road. Swieqi residents have now joined in. One Swieqi resident took footage of the visible particles in the air near the Ibraġ parish church and another resident spoke about the “pungent smell in the air”.   Complaints and calls for action amid concerns over air quality have been made on and off for three years but they have fallen on deaf ears, residents said. They took the matter to the ombudsman where they claimed that, each time the plant produced a batch of asphalt, residents were suffocated by toxic fumes that could damage their health. They said ERA insisted it had no power to investigate or enforce and the superintendent of public health told them it could not act unless it was proven that the plant was leading to serious illness. The commissioner for environment and planning at the ombudsman’s office, Alan Saliba, and health commissioner Ray Galea noted that “tarmac plants should be properly regulated by controlling the type and upkeep of the combustion equipment, the type and quality of the bitumen used and the period of operation of the plan with respect to weather conditions”. They welcomed ERA’s initiative to increase monitoring stations and carry out long-term monitoring.   Swieqi mayor Noel Muscat said that, some weeks ago, he smelt the stench and thought there were roadworks in the area. He then realised it was the factory.  He said some residents even complained of black particles in their pools. The council was collaborating with the Iklin council and they were actively working on trying to address the situation. Iklin mayor Dorian Sciberras said: “I hope that the government takes concrete steps for a practicable solution that protects the health and safety of the residents – residents have a right to live and enjoy their property.” Questions sent to Bitmac in October, and resent yesterday, remained unanswered. According to the Bitmac website, the installation of a new Benninghoven asphalt plant in 2018 allowed the company to increase its capacity to produce up to 350 tons of hot asphalt per hour. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/asphalt-plants-regulated-era-ombudsman.1081728
‘Cannabis’ cruise reported to police,James Cummings,"An illegal cannabis-themed cruise has been reported to the police by Malta’s cannabis authority. The ‘420 Friendly Sunset Boat Cruise’, advertised on the website of local cruise site Visit Blue Lagoon Malta, was reported to the police by the Association for the Responsible Use of Cannabis (ARUC) yesterday. For €55, passengers are promised cannabis, bottled water and fruit salad and the “opportunity to connect with like-minded individuals”. The website describes the ‘trip’ as “friendly and laid back, with music, good vibes  and, of course, plenty of cannabis to be shared”. According to the law, however, cannabis may only be purchased from licensed associations while smoking in public and sharing cannabis are both banned. In a statement, ARUC executive chairperson Leonid McKay said the authority “condemns these money-driven opportunists negatively impacting the reform”. New rules on cannabis were introduced in late 2021 allowing for limited recreational use of the drug. He went on to warn “that trafficking cannabis... still carries very serious criminal consequences” and that the authority had reported the event to the police.  “The ARUC distances itself from any profit-driven businesses promising the sale of cannabis or a ‘cannabis friendly space’. These businesses do not fall within the scope of the reform... and have received no training on harm and risk reduction,” he said.  McKay added that the authority was committed to implementing cannabis reform “in the interest of public health and safety of the community” and appealed to the public to “to be wary of false online promises, and/or businesses”.   When contacted, a spokesperson for Visit Blue Lagoon Malta defended the company’s actions, however, saying it only advertised cruises and that, for more information, the operator should be contacted directly. When asked for details of the company offering the cruise, the spokesperson refused, instead advising contacting the operator by making a booking enquiry through the website. Times of Malta attempted to contact the cruise operator yesterday morning but had not received a response by the time of writing. “We’re just an advertising company,” the spokesperson said, stressing the cruise operator was free to offer cruises “as long as they’re not breaking the law”. Describing the event as “more of a workshop where they explain the health benefits – and downsides – of smoking cannabis”, including teaching people how to roll joints, he said that, to his knowledge, the cruise operators were only selling cannabis containing CBD or HHC. Cannabidiol, or CBD, is a non-psychoactive compound found in cannabis. While oils and other products containing it are legally allowed to be sold, CBD flower is not. Hexahydrocannabinol, or HHC, meanwhile, despite being psychoactive is not a controlled substance in Malta. Earlier this year, the ARUC expressed “great concern” at its sale. When asked directly if Visit Blue Lagoon Malta had been informed as to what was being provided to ticket holders, the spokesperson said the company wasn’t provided with details about the type of cannabis. Responding to McKay’s words about the company promoting a “cannabis friendly space”, the spokesperson replied “I can’t explain everything” but stressed  that the ultimate responsibility lay with the cruise operator. “If they’re offering a boat tour with a 420 space, to us it’s just a boat tour,” he said, adding the same operator had offered cannabis-themed cruises last year and Visit Blue Lagoon Malta had received no complaints about the event. The number 420 is a reference to an annual international day celebrating cannabis use, which falls on April 20, expressed in American date format as 4/20. While the advertised cruises are only available to those aged 18 and over ‒ the legal age at which one can join a cannabis association and consume the substance ‒ it is in breach of several rules governing the drug’s use. According to regulations, cannabis should only be consumed at home, with those doing so in public liable to appear before a justice commissioner and fined up to €235. Sharing or gifting cannabis is also prohibited.  RELATED STORIES  In December, pressure group Releaf Malta called for the repeal of the law governing the sharing of cannabis, calling it “outdated and stigmatising”. The group described it as facilitating the arrest and prosecution of law-abiding citizens. The advertised cruises may also fall foul of laws prohibiting advertising, though this is not immediately clear; while the law states that cannabis associations may not advertise their services, it does not specifically prohibit other businesses from doing so.  The new law allowing for legal cannabis consumption has not been without its critics, with both the opposition and drug rehabilitation organisations such as Caritas arguing it will normalise drug abuse. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/cannabis-cruise-reported-police.1081734
"Marsascala must remain a residential locality, says ADPD",Times of Malta,"Marsascala risks being engulfed by plans to develop two large supermarkets and a hotel in the area, the Green Party said on Saturday as it presented its candidate to run for a local council seat in this year’s elections. Brian Decelis will represent the ADPD on Marsascala ballot sheets in the June elections, with the candidate pledging to ensure a “fair balance between business and the needs and wishes of residents”. He argued that Marsascala is primarily a residential locality and must keep its character. Decelis was joined at a press conference by ADPD deputy chairperson Carmel Cacopardo, who said local councils needed to speak out louder to stop unrelenting development that is destroying the social fabric of local towns and villages. Cacopardo used Marsascala as a case in point, noting that the Planning Authority is currently faced with two applications to build supermarkets in the area, as well as a proposal to build a hotel – as well as plans to turn the former Jerma Palace Hotel into blocks of apartments. Aside from generating traffic, the two supermarkets would also deal a blow to small and medium-sized shops in the town, Cacopardo said. ADPD had already made its opposition to the supermarket plans clear in a statement earlier this week.  Plans to develop a hotel made little sense, he added, given that a carrying capacity study published in 2022 revealed that Malta would need to more than double its yearly tourists to fill all the hotel beds available or being planned. “This is yet another case in point where the Planning Authority is failing in its duty to regulate land use wisely, since it is expected that we will far exceed the hospitality facilities than the country actually needs, eventually resulting in shutdowns and bankruptcies,” Cacopardo said. Decelis emphasised the importance of Marsascala remaining a residential town and not being overly commercialised.   “The needs of its residents must remain paramount, rather than the needs of property speculators,” he said. “Areas which are hardly disturbed, such as at the sites where the two supermarkets and the hotel have been applied for, are to be safeguarded.” Decelis said other residential issues that need to be given importance include the encroachment of tables and chairs on pavements and excessively loud music in certain areas late into the night. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/marsascala-remain-residential-locality-says-adpd.1081869
"Man, 49, critical after falling inside Birżebbuġa home",Times of Malta,"A 49-year-old man is in critical condition after falling from two metres high inside a Birżebbuġa residence on Saturday morning. The man, who is an Indian national, fell at a home in Triq Salvatore Cachia Zammit at around 11.30am. He was rushed to Mater Dei Hospital by ambulance, where doctors are treating him for serious injuries. Magistrate Noel Bartolo is leading an inquiry into the case, which is also being investigated by the police. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/man-49-critical-falling-inside-birzebbuga-home.1081863
"Animal welfare is being neglected and promises left unfulfilled, PN says",Times of Malta,"Multiple promises to improve animal welfare standards have been left to languish, the Nationalist Party noted on Saturday. PN animal welfare spokesperson Janice Chetcuti noted that an animal hospital in Ta’ Qali has been closed since last August, that a pledge to create a re-homing centre for stray animals remained unfulfilled and that a government promise to set up an animal cemetery never materialised. “It’s becoming clearer and clearer that the sector is crying out for more investment,” Chetcuti said in a statement on Saturday. The PN MP was reacting to news that the animal commissioner is investigating how animal welfare officers handled a dog that had been shot. In video posted to social media, the dog was seen with a rope tied around its neck and with the hoop of a catch pole around its stomach, as two officers carried it into an animal ambulance. Chetcuti said animal carers and handlers at the animal welfare department require continuous training about how to handle animals and said they are sometimes not given the equipment they need to do their job properly and humanely. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/animal-welfare-neglected-promises-left-unfulfilled-pn-says.1081854
‘I moved to Malta for the wrestling’,Daniel Ellul,"As professional wrestling grows in popularity, Daniel Ellul steps into the ring with some of the most terrifying personas. Laura Krasuckaite always wanted to become a professional wrestler but there were no opportunities for her dream in Lithuania, so she moved to Malta. “In Lithuania, or any nearby countries, we don’t have professional wrestling, so I had to find a country that had it,” said the 25-year-old. “I moved to Malta purely for wrestling.” After training for seven months, she will make her debut tonight under the alias ‘Loraleen’ as one of the wrestlers taking part in Pro Wrestling Malta’s Carnival Clash event at Monte Kristo. In the garage of a Safi field with an inbuilt wrestling ring, Times of Malta spoke to the wrestlers as they prepared for the event.   PWM, founded by Wayne Pace, or ‘The Maltese Warrior Gianni De La Valette’, held its first show in 2015. It now has 13 professional wrestlers who perform for the public in a show every three months. They are coy about pay levels, saying it depends on experience but most balance wrestling with other jobs. According to Germain Zammit, who has been with the academy from the start, an average of 250 spectators attend each show, with 300 tickets already sold for tonight’s performance. Zammit, who performs as ‘Jack Quinn’, says the sport can sometimes be misunderstood.   Those who think professional wrestling is “fake” should “come train for a day” and reveals that most people who do  find it so difficult they don’t return. “It’s very tough on our bodies. The slams are real, there’s no way around that, and we get injured,” he said. “It’s harder than MMA (Mixed Martial Arts) because we are not trying to hurt each other but we have to make it look like we are.” He says that the company often hosts wrestlers from across the world including from the US and Japan. Because all wrestlers use the same techniques, there is no need to choreograph anything before they step into the ring, meaning most of the fights are improvised. The wrestlers must all come up with their own characters and storylines: Zammit’s alter ego is a magician who uses his magical abilities in the ring. He said crowd interaction is crucial in making a show as entertaining as possible. “You have to be good at acting as well if you want to make people invested,” Zammit, who is also an assistant trainer, said.   Tonight, Maltese professional wrestling will see a royal rumble, a type of match where wrestlers throw each other over the top rope of the wrestling ring until one wrestler remains. The PWM championship title will also be up for grabs, with reigning champion ‘Adam Envy’ (Sean Caruana) defending the championship belt against Japanese wrestler Shigeriho Irie. Describing his wrestling persona, the 27-year-old said that Adam Envy is somewhat of a villain. “Adam Envy is your flamboyant viral obsession; he’s out there. He loves life but hates everyone at the same time.” You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/i-moved-malta-wrestling.1081707
"Malta needs a second national hospital, health minister says",Times of Malta,"Malta needs a second national hospital to keep up with its growing population, Health Minister Jo Etienne Abela has said. Abela believes the Gwardamangia area that includes St Luke’s and Karin Grech hospitals is ideally placed to serve that function, as part of a broader “health village”. St Luke’s Hospital is mostly closed and in a dilapidated state, while Karin Grech serves as a rehabilitation hospital. Both facilities were taken back by the government after a court annulled contracts with Steward Health Care, which was meant to revamp them as part of a privatisation deal. The minister’s idea – which he acknowledged is still at an embryonic stage and will need to be refined – is to shift all non-clinical services, including the medical school, away from Mater Dei Hospital and to the Gwardamangia “health village”. That would allow “every nook and cranny of Mater Dei to be used for clinical purposes,” he said. Apart from maximising the clinical floor area at Mater Dei, the minister said he is also keen to enlarge the hospital ""where the concrete allows us to"".  Concrete used to build parts of the hospital was of inferior quality, reducing its load-bearing capacity.   Developing such infrastructure would take years, and Abela acknowledged that he would not be the minister to see it to fruition.   ""We politicians are focused on short-term goals, but it's important that those goals align with our longer-term vision for the country,"" he said. ""We need to ensure the country is prepared for what it needs 20, 30 years down the line."" Abela said he did not exclude the possibility of another private firm being brought in to beef up front-end emergency medical services, though he made it clear that if this happened, public healthcare would remain free to access. “Just as we use private sector services to slash hospital waiting lists, we could do the same to bolster emergency services,” Abela told radio show host Andrew Azzopardi on RTK 103. “The emergency room needs to expand,” he said. “Our healthcare infrastructure needs to expand.”   But the minister also emphasised that the challenge is not just of a lack of infrastructure or physical space, but also of human resources. Most of Europe has had to contend with a shortage of healthcare workers for several years, and Malta is no exception. He cited the example of radiographers, who are in short supply, and said that it made no sense for the University of Malta to restrict its annual intake of students to just 15. While Malta currently relies on importing healthcare workers from poorer countries, such as India and the Philippines, the minister believes the existing steady stream of workers will reduce to a trickle when working conditions in their home countries improve. When asked about his plans to expand mental health services, Abela noted that work to renovate the existing facility, Mount Carmel Hospital in Attard, was in full swing and confirmed long-promised plans to shift acute mental health care to the Mater Dei area. The minister said his preference was for such care to be provided directly within Mater Dei, though he said he was also open to it being done in an area close to the state hospital. Abela’s predecessor as minister, Chris Fearne, had presented parliament with a plan to develop such a facility in Swatar, connected to Mater Dei via an underground pedestrian tunnel. “I’ve seen those plans, but where possible, and where the concrete can take it, I would rather focus on expanding Mater Dei,” Abela said on Saturday. Correction February 3, 2024: A previous version stated that St Luke's Hospital is closed. Parts of it are still operational as outpatient departments. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/malta-needs-second-national-hospital-health-minister-says.1081848
