Title,Author,Body,URL
"Health Care System Almost In State Of Emergency, Says Adrian Delia",,"Patients at Mater Dei hospital are enduring undignified conditions due to a shortage of beds, warned Adrian Delia, the shadow minister for health in Malta. Speaking at a press conference, he claimed that there are persistent issues of long waiting lists and expressed concern that staff shortages and burnout could lead the country’s healthcare system into a critical emergency. Delia presented photos from Mater Dei, which show patients reportedly crowded into corridors and canteens. Insufficient beds force some patients to remain on stretchers until suitable beds become available.PN MP Stephen Spiteri highlighted the immense pressure on the emergency department, where some patients only see a doctor a day after admission, causing delays in diagnosis and treatment. Delia attributed the healthcare crisis to the government’s inadequate investment, linking it to the controversial Vitals and Steward deal. He showcased video footage of deteriorating infrastructure within Mater Dei, emphasizing a lack of planning and foresight in the healthcare sector. Delia argued that these issues create a healthcare divide, pushing those unable to wait for appointments towards private care. #MaltaDaily ",https://maltadaily.mt/health-care-system-almost-in-state-of-emergency-says-adrian-delia/
Rat Infestation In Sliema: Videos Sent To MaltaDaily,,"Videos sent to this newsroom show a number of rats scurrying around Sliema at night. The person in question said that the rats are eating all the rubbish left outside, saying that construction in the area has attracted the infestation as a hotel on Graham Street is being built. The video shows the rats hiding in one instance in a nearby open building and then beneath a car next to a garbage bag.This isn’t the first time alarms have been raised about the issue of rats in localities such as Sliema. #MaltaDaily ",https://maltadaily.mt/rat-infestation-in-sliema-videos-sent-to-maltadaily/
Delays To Sandra Ramirez Case As Femicide Law Challenged,,"The commencement of evidence compilation against Fabian Eliuth Garcia Parada, accused of murdering his ex-girlfriend in Sliema, Malta, has been postponed as the defence contests the new femicide law introduced in 2022. The law categorises the crime as an aggravated form of homicide, subjecting perpetrators to more severe penalties. Garcia Parada denies the femicide charge in connection with the death of Sandra Ramirez, who was found with stab wounds in January. His defense argues that the law is discriminatory and violates fundamental rights. The defense contends that denying the accused the ‘crime of passion’ defense in femicide cases is discriminatory, creating a disadvantage for those accused.This legal challenge mirrors another case where Roderick Cassar is also contesting the femicide law regarding the death of his estranged wife, Bernice. The femicide law broadens the scope by considering homicides as femicides if resulting from domestic violence, honor killings, misogynistic intentions, religious practices, or sexual abuse. The defense seeks a constitutional court referral to address the perceived human rights issue. The court has deferred the case until February 6 to allow the prosecution to respond to this unexpected request.#MaltaDaily ",https://maltadaily.mt/delays-to-sandra-ramirez-case-as-femicide-law-challenged/
"Malta October 2023 Driest Since 1922, UOM Report Warns",,"In 2023, the World Meteorological Organisation declared it the warmest year on record globally, with an alarming average temperature of 1.45 ± 0.12 °C above pre-industrial levels. Extreme weather events, growing in frequency and cost, are now challenging global forecasts. The World Economic Forum warns of potential 14.5 million deaths and $12.5 trillion in economic losses worldwide by 2050 due to climate change, emphasizing the urgent need for global action.Germany, Belgium, Luxembourg, and the Netherlands faced $43 billion in damages and 200 deaths from floods in July 2021, with event costs rising by almost 77% between 2018-2023.Malta experienced its share of extreme weather events in 2023, such as intense heatwaves, erratic storms, and cyclones. Notably, October was the driest since 1922, and February delivered 70% of the winter’s precipitation. The Cerberus heatwave in July set records, with a 29.6 oC average temperature and a 10-day heatwave impacting national infrastructure. These events, intensifying and occurring more frequently, disrupt delicate ecosystems, agriculture, and population well-being.UN Secretary-General António Guterres urgently calls for increased global action to limit the rise in global temperature to 1.5 °C and ensure climate justice. In the face of a shifting focus among climate deniers to undermine solutions, consistent messaging is crucial, especially on influential platforms like YouTube, given its potential to significantly influence public opinion for an extended period.#MaltaDaily ",https://maltadaily.mt/malta-october-2023-driest-since-1922-uom-report-warns/
Most Consider Maximum Of 2 Others As ‘Best Friends’,,"Asking our followers on Instagram, 35% of respondents revealed that they consider two other people to be their best friends. 20% consider only one person as such whereas 29% consider three persons as such.16% said that they consider four or more people their best friend. Asked how many times they meet their close group of friends a week, 52% said they only meet once a week or less. However, 33% said they meet them three or more times, with just 15% meeting them twice a week. Asked about whether they have close friends of the same sex/gender, 66% said yes whereas only 14% said no. 20% said it is a mix. #MaltaDaily ",https://maltadaily.mt/most-consider-maximum-of-2-others-as-best-friends/
Malta Daily Partners with Business Leaders Malta for Groundbreaking Conference “Mind The Gap”,,"Malta Daily is proud to announce its partnership with Business Leaders Malta in launching one of the most anticipated events on the island – a business conference that has become a hallmark of excellence over the years. This collaboration marks a significant milestone, as Business Leaders Malta prepares to host the 11th edition of its esteemed conference, promising to make it the largest and most impactful yet.This year’s conference, themed “Mind the Gap”, will be held at the Mediterranean Conference Centre and is set to delve into the generational divides that are currently shaping the business landscape. The theme is a reflection of the evolving challenges and opportunities that arise from the diverse age groups coexisting in today’s workforce. Understanding and bridging these gaps is crucial for the success and adaptability of businesses in a rapidly changing world.The lineup of guest speakers is particularly noteworthy, featuring prominent figures such as David JP Phillips, Jenk Oz, Michael Cutajar, Neil Agius, Edward Curmi, and Katrina Grech. Their expertise and diverse perspectives are expected to offer profound insights and foster engaging discussions among attendees.We encourage professionals and business enthusiasts to seize this opportunity by registering early. Early bird registrations are open until 15th February 2024, offering a chance to secure a place at what promises to be an enlightening and transformative event. Don’t miss out on this opportunity to gain valuable insights, network with industry leaders, and be a part of an event that is shaping the future of business in Malta.#MaltaDaily",https://maltadaily.mt/malta-daily-partners-with-business-leaders-malta-for-groundbreaking-conference-mind-the-gap/
Arts Council Malta Unveils Ambitious Action Plan for 2024,," The Minister for the National Heritage, the Arts, and Local Government, Owen Bonnici, launched Arts Council Malta’s (ACM) Action Plan for 2024. Describing the upcoming year as a period of substantial investments, initiatives, and programs, Minister Bonnici emphasised ACM’s commitment to implementing the National Cultural Policy.The centrepiece of this initiative is a significant financial commitment, with approximately €5 million earmarked for funding schemes and educational programs targeting diverse segments of the cultural and creative sectors. Minister Bonnici highlighted that the funds will benefit a broad spectrum of stakeholders, including individual artists, creative practitioners, groups, voluntary organisations, registered entities, and cooperatives.A key aspect of the Action Plan is the introduction of 27 funding schemes, including three innovative initiatives: the Apprenticeship Scheme, the Regional Cultural Cooperation Programme, and the Film and TV Support Scheme. These programs aim to foster growth, collaboration, and innovation within the cultural and creative industries.Minister Bonnici acknowledged the successful collaborative efforts that have propelled ACM to its current strategic success. He emphasised the vital role ACM plays in investment, advocacy, and support, underscoring the organisation’s commitment to empowering and facilitating improvements crucial to the health of Malta’s cultural sectors.Albert Marshall, ACM Executive Chairman, affirmed the Council’s dedication to fostering innovation within Malta’s cultural and creative sectors. Marshall celebrated the unprecedented increase in government investment, a more prominent Maltese presence in the global artistic community, and strengthened local and international partnerships.On the other hand, Mary Ann Cauchi, ACM Director of Funding and Strategy, highlighted the Council’s ongoing efforts to ensure that a wider audience benefits directly and indirectly from their initiatives.Looking ahead, 2024 promises to be an exciting year for internationalisation, marked by Malta’s continued participation at La Biennale Di Venezia with a national pavilion curated by artist Matthew Attard titled “I Will Follow the Ship.” Additionally, ACM will play a pivotal role in the opening of the London Design Biennale 2025 Malta Pavilion Call.On the local front, ACM’s commitment to knowledge dissemination and community engagement will continue through a series of initiatives, webinars, and information sessions. A noteworthy addition is “Kunsillkafè,” a novel concept aimed at fostering relaxed dialogues and discussions within the cultural community.#MaltaDaily ",https://maltadaily.mt/arts-council-malta-unveils-ambitious-action-plan-for-2024/
70 Kilometres Of New Underground Cables Being Set Around Malta,,"The implementation of the government’s plan to accelerate the reinforcement of the country’s electricity infrastructure is advancing rapidly, with several projects currently underway in twelve localities and in many other localities starting soon. As part of this extensive investment, Enemalta is collaborating with Infrastructure Malta, Transport Malta, and many local councils to add more than 70 kilometres of new underground 11-kilovolt cables to the national grid in the coming months.The roadwork to lay these cables started towards the end of last month. The three entities are currently coordinating works in Dingli, Mtarfa, Mosta, Naxxar, Kirkop, Zurrieq, Bormla, Żabbar, Kalkara, Gudja, Ta’ Qali, and Xgħajra. Other workers will be mobilised to start network upgrades in several other localities in Malta and Gozo in the coming weeks. Minister for the Environment, Energy, and Regeneration of the Grand Harbour Miriam Dalli, Minister for Transport, Infrastructure, and Public Works Chris Bonett, and Dingli Mayor Raymond Schembri met some of the 100+ workers engaged on these projects during a visit to ongoing cable laying works in Dingli.Minister Miriam Dalli reminded that last summer, the government pledged to double its 2024 investment in Malta’s electricity infrastructure to continue improving the quality of electricity services to families and businesses and to meet the requirements of climate change and future demand. “Enemalta, Infrastructure Malta, and Transport Malta are pooling resources to add a record length of new cables to the network within a few months, almost four times as many kilometres of cables as those added in the last two years.This important reinforcement is creating more alternative connections between different parts of the country, reducing the risk of supply disruptions to our customers, while facilitating quicker restoration when difficulties arise,” Minister Dalli said. “Together with other ongoing and upcoming projects, including new distribution centres and substations, this investment will contribute to more reliable electricity services,” she added.#MaltaDaily ",https://maltadaily.mt/70-kilometres-of-new-underground-cables-being-set-around-malta/
Dog Left For Dead In The Streets Is Healing Wonderfully,,"The Association for Abandoned Animals revealed that Bobby, a dog left for dead in the streets, has been treated and has his wounds healing wonderfully. It was first assumed that Bobby’s wound came from a car injury, but it turned out that it was a mauling by another dog. ‘He has wounds everywhere, but the one on his neck is just one gaping hole. Because of the severe infection on his skin, it cannot be stitched right away, but hopefully soon’, said AAA. Another update from today revealed that the wound is starting to heal and is no longer infected. ‘Hopefully, very soon, it will be in a state good enough to close it surgically.’‘And from here, we thank the lovely Tamara, a vet nurse in Dr Trevor’s Clinic, who took Bobby to her home and is taking care of him and his medical needs, especially the non stop wound dressings.’‘We of AAA are taking care of his expenses, but all work is being done voluntary by her.We have no words, thank you and our respect.’#MaltaDaily ",https://maltadaily.mt/dog-left-for-dead-in-the-streets-is-healing-wonderfully/
Lidl And PAVI/PAMA Engage In Social Media War Over Prices,,"Malta is witnessing a supermarket rivalry between giants LIDL and PAVI/PAMA, captivating shoppers with a dispute over the cheaper can of Coca Cola. The feud began when PAVI/PAMA claimed their Coca Cola was €0.75 compared to LIDL’s €0.79. In response, LIDL posted a receipt showing PAVI charged €0.99, not €0.75, vowing to reduce their price to €0.69. This public spat is unusual in Malta, where direct price comparisons are infrequent. Such price wars are common in Europe and have grown amid consumer concerns over inflation.In the UK, advertising price wars contributed to reduced costs for various products. Rising living costs are a major concern in Malta, leading to a government initiative to cut the recommended retail price of 400 basic food items by at least 15%. LIDL and PAVI/PAMA are engaged in a competitive advertising battle, comparing prices of items like Kinder Bueno and ragú sauce. As both supermarket giants are part of the upcoming government scheme, it remains to be seen if this price war signals a new era in Maltese supermarket advertising as they vie for customer attention.#MaltaDaily ",https://maltadaily.mt/lidl-and-pavi-pama-engage-in-social-media-war-over-prices/
Do We Highlight Crimes By Foreigners Like We Do Locals? – Popolin,,"Appearing on Popolin, Dr Sean Zammit addressed the issue of whether we highlight crimes in the same way when it comes to foreigners in Malta or Gozo when compared to locals themselves.Zammit said that, in his day, there wasn’t the same amount of foreigners in Malta. Today, however, he feels that the foreign population is being scapegoated for most crimes.He questioned whether we put the same emphasis or use the same adjectives when it comes to locals doing crimes. What do you think of this?#MaltaDaily Credit: TVM, Popolin",https://maltadaily.mt/do-we-highlight-crimes-by-foreigners-like-we-do-locals-popolin/
"Cold and Windy Weekend Ahead, But Not Storms!",,"You may not be rushing to the beach this coming weekend, but at least no storms are being forecasted for this upcoming weekend. According to the Malta International Airport’s Weather report, the majority of the weekend is set to be either partly or mainly cloudy. Temperatures are set to be as low as 10 degrees Celsius by Sunday 28th January, dropping even to 9 degrees Celsius by Monday. For today, in fact, a wind warning has been issued due to strong winds hitting the island. #MaltaDaily Photo Source: Kenneth Galea (It-Temp Madwarna)",https://maltadaily.mt/cold-and-windy-weekend-ahead-but-not-storms/
"Increase Of Over 10,000 Foreign Workers In 8 Months",,"As of August 2023, Malta employed a total of 107,406 foreign workers, marking a significant increase of 10,436 international employees in just eight months, according to information presented in Parliament. The revelation came in response to a parliamentary question posed by Bernice Bonello of the PN to Finance and Employment Minister Clyde Caruana, seeking data on foreign workers over the past 13 years and their respective industries.Comparing figures, in December 2022, Malta had 96,970 foreign workers, showing a substantial growth of over 25% from the previous year when 76,395 foreigners were employed. Administrative and Support Service Activities led in August 2023 with 16,792 foreign workers, an increase from 15,977 eight months earlier. The Accommodation and Food Service Activities Industry followed closely with 15,200 workers, up by approximately 2,000 from the previous eight months. Other notable sectors employing foreign workers included Construction (10,581), Repairs of Motor Vehicles and Motorcycles (10,366), Scientific and Technical Activities, Arts and Entertainment, and Manufacturing.The data reflects a substantial rise in foreign workers in Malta over the years, with the total number increasing by 95,068 from 2011 to 2023, when the count was 12,338.#MaltaDaily ",https://maltadaily.mt/increase-of-over-10000-foreign-workers-in-8-months/
Over Half A Million LESA Fines Issued In 2 Years,,"Responding to a parliamentary question by PN MP Robert Cutajar, Home Affairs Minister Byron Camilleri revealed that between 2022 and 2023, up to half a million LESA tickets and fines were issued. 560,009 fines were issued in the two years, with 297,272 issued in 2022 and 262,737 issued in 2023. Minister Byron Camilleri highlighted that during this period there were also fines related to COVID-19 measure breaches which were added onto the other reasons for fines, such as road related issues. Naxxar was the locality with the most fines, with a total of 47,652 in 2 years. In 2022, Naxxar saw 23,995 fines issued and 2023 saw 23,657. This was followed by St Julian’s, with 47,251 fines in total. What do you make of this?#MaltaDaily ",https://maltadaily.mt/over-half-a-million-lesa-fines-issued-in-2-years/
"Around 900,000 Passengers Visited Malta Via Cruise In 2023",,"In 2023, Malta experienced around 900,000 passenger movements through cruise liners, reflecting a 65% increase compared to the previous year and a substantial improvement over the record-breaking 2019. The Maltese cruise industry contributed €85 million to the Maltese economy in the past year, with €32 million spent by cruise passengers and an additional €53 million by the cruise lines themselves.The positive trend is expected to continue in 2024, with projections indicating over 900,000 passenger movements. These details were announced during a press conference by Minister of Tourism and Public Protection Clayton Bartolo and the CEO of Valletta Cruise Port, Stephen Xuereb.Minister Bartolo emphasized the catalytic role of the cruising industry in boosting air tourism, presenting an opportunity for Malta to become a sought-after destination for future cruise experiences. He expressed commitment to expanding home porting in Malta, where vessels start and end their journeys in the country, contributing to a longer stay in the future.Stephen Xuereb highlighted Malta’s central position in the Mediterranean, hosting numerous vessels on itineraries covering the entire Mediterranean region, often extending to regions that continue to strengthen Malta’s reputation as a leading cruise port. The industry significantly impacts the Maltese Islands economically, including services for ships and passengers, air and airport-related services, and the “cruise and stay” concept, where passengers choose to spend several days in Malta before or after their cruise.#MaltaDaily ",https://maltadaily.mt/around-900000-passengers-visited-malta-via-cruise-in-2023/
180 Students In Malta & Gozo Still Without An LSE,,"In a parliamentary question tabled by PN MP Graziella Attard Previ directed at Minister for Sport and Education Clifton Grima, it was revealed that 180 students around Malta and Gozo are without an LSE despite having applied for one. It was also revealed by Minister Grima that the oldest application for an LSE dates back to October of 2022. #MaltaDaily ",https://maltadaily.mt/180-students-in-malta-gozo-still-without-an-lse/
Fleet Of 24 New Police Motorcycles Inaugurated,,"The Traffic Police section has unveiled a new fleet of 24 vehicles, representing a €600,000 investment, as part of ongoing efforts to enhance traffic management and safety. The inauguration ceremony, led by Minister Byron Camilleri and Police Commissioner Angelo Gafà, highlighted the government’s commitment to the Police Force and its impact on community safety.This investment in the Traffic Police fleet is seen as a strategic move to improve operational efficiency and aligns with the upcoming implementation of the Roads Policing budget measure, incorporating advanced technology in law enforcement.The newly acquired vehicles are equipped with various safety features, aiming to facilitate the work of officers responsible for daily patrols and traffic management. Additionally, a fleet of 22 scooters from the Central Delivery Office has been introduced to assist in the distribution of court documents across Malta and Gozo.Commissioner Gafà emphasized that the investment not only enhances operational capabilities but also contributes to a safer working environment for officers, ultimately resulting in more effective community service. Inspector Nicholas Vella from the Traffic Police section highlighted that this investment signifies a continued commitment to improving road safety for both Maltese and Gozitan communities.#MaltaDaily ",https://maltadaily.mt/fleet-of-24-new-police-motorcycles-inaugurated/
483 Divorces Registered In Malta 2023,,"In a parliamentary question tabled by Nationalist MP Bernice Bonello to Justice Minister Jonathan Attard about divorce and separation rates on the Maltese islands, there were 483 divorces registered by the Maltese court in 2023. Meanwhile, 110 separations took place in the same year. However, in Gozo, only 18 divorces and 13 separations took place. Up until the 17th of January 2024, there were 19 divorces and 4 separations have already taken place. 1 separation has taken place in Gozo in the same period, but no divorces. The highest rate for Gozo between 2011 and 2023 were 20 divorces in 2021. So far in Malta, there were 524 divorces. #MaltaDaily ",https://maltadaily.mt/483-divorces-registered-in-malta-2023/
RTK’s Andrew Azzopardi Fined For Calling Norman Lowell ‘Racist’,,"The Broadcasting Authority (BA) has fined Church radio station RTK €1,750 for a statement made by presenter Andrew Azzopardi, describing far-right figure Norman Lowell as “xenophobic and racist” during an October broadcast. Despite Lowell’s prior conviction for promoting racial hatred, the BA upheld Lowell’s complaint, citing unjust treatment under Article 35 of the Broadcasting Act. Azzopardi made the comments while interviewing BA CEO Joanna Spiteri, questioning the fairness of giving individuals with controversial views media appearances, specifically citing Lowell as an example. “Norman Lowell has a history of racism: we can beat around the bush but he is xenophobic and racist: I can’t see how you can interpret things differently,” Azzopardi had said.The BA board, chaired by Frank Farrugia, found Azzopardi’s comments exceeded a simple opinion, constituting a declaration. The total fine, including a suspended fine from a 2022 case, amounted to €6,410. The BA has previously fined programs featuring Lowell, emphasizing the importance of avoiding airtime for individuals known for promoting racial hatred and offensive opinions. Despite defending Lowell’s appearances as a political candidate, such justifications have been rejected by the BA in the past.#MaltaDaily ",https://maltadaily.mt/rtks-andrew-azzopardi-fined-for-calling-norman-lowell-racist/
House Party On Saturdays Are Our Followers’ Jam,,"Asking our Instagram followers about their parting habits, here’s what we found…75% go to a party less than once a week, with the second most common answer being 18% for once a week. 3% go to a party twice a week whereas 4% go to parties 3 times a week. Meanwhile, 37% sometimes say goodbye before leaving a party, whereas 20% never say goodbye. 29% always say goodbye. When it comes to preferences, 20% chose a full on rave as their event of choice, whereas 35% chose house parties. 29% chose concerts and 16% chose gigs. 57% chose Saturday as their favourite day to party, whereas 38% chose Fridays. Sundays and other days of the week were voted at 3% and 2% respectively. What do you think?#MaltaDaily ",https://maltadaily.mt/house-party-on-saturdays-are-our-followers-jam/
Cabinet Meets With Voluntary Organisations,,"Prime Minister Robert Abela chaired a Cabinet meeting at Dar tal-Providenza in Siġġiewi, discussing the government’s public consultation document on the reform of the voluntary and non-profit sector. During the meeting, Professor Joseph N. Grima, President of the Maltese Paralympic Committee and Siġġiewi Rowing Club, spoke about the drive to do voluntary work coming not from monetary incentives but from one’s own desire to help the community. The meeting included input from various voluntary organizations, covering environmental, sports, cultural, and youth sectors. Prime Minister Abela emphasized the government’s commitment to easing volunteer work through both financial support and necessary reforms, aiming to inject more energy into the sector. The reform, set to benefit thousands, focuses on reducing bureaucracy and streamlining processes for more immediate assistance to voluntary organizations.The reform aims to foster trust and collaboration with numerous organizations, acknowledging their crucial role in delivering essential services. In addition to fiscal support, the government is providing operational space for voluntary organizations, with plans to open a new support center in Gozo.The public consultation on the reform will be open for a month, inviting feedback on proposed changes that seek to enhance such activities in Malta. #MaltaDaily ",https://maltadaily.mt/cabinet-meets-with-voluntary-organisations/
Russell Crowe Calls Out Malta Property Scam,,"Taking to Twitter/X, Gladiator actor Russell Crowe shared a video scam which makes it seem as though he is selling houses in Malta. The video has a cut out of Crowe talking about the efficacy of an app called Swipelets, which he calls a game-changer and making house-hunting seamless.This is going around in Malta. It is obviously fake BS, don’t fall for it. What else is obvious is that this service/business must be shonky and underhanded to resort to this way of promoting itself. Block, report, ignore. I’ve never used this service & I do not endorse this BS. pic.twitter.com/gx59vwK6X6— Russell Crowe (@russellcrowe) January 22, 2024The video was posted onto various social media platforms, using an AI generated voice over to make Crowe seem as if he is promoting the app.Taking to Twitter, the actor called it ‘obviously fake BS.’‘Don’t fall for it. What else is obvious is that this service/business must be chunky and underhanded to resort to this way of promoting itself. Block, report, ignore.’ #MaltaDaily ",https://maltadaily.mt/russell-crowe-calls-out-malta-property-scam/
Tuna L-Marki: MCAST Students Stick Posters Around Campus,,"MCAST students have began sticking posters around all of the MCAST Paola campus as they demand for a collective agreement to take place between government, union and MCAST as well as they call for the publication of assessment results. The posters are being placed in the principal’s office, canteen, staff rooms, classrooms, libraries and even lifts. The students have been rallying for the publication of the results as the directives issued by MUT mean that the MCAST staff will not be publishing results due to work conditions not improving. Leading the charge is Jordan Galea Pace, who has repeatedly called for action on the issue to be taken and on the impact on the students’ educational futures. #MaltaDaily ",https://maltadaily.mt/tuna-l-marki-mcast-students-stick-posters-around-campus/
"Total 14,648 Fines Issued For E-Scooter Issues In 2023",,"Authorities issued a total of 14,648 fines for e-scooter violations in Malta in 2023, averaging 40 fines daily. Home Affairs Minister Byron Camilleri provided the figures, revealing that nearly half the fines were concentrated in Sliema and St Julians. The peak occurred during summer, with an additional surge in early 2023, possibly indicating either intensified enforcement or improved e-scooter user behaviour. Sliema received the highest fines at 3,987, followed closely by St Julians with 3,228, and St Paul’s Bay, a popular tourist spot, ranking third with 1,019 fines. Notably, all fines were imposed in Malta, with none issued in Gozo, where fewer e-scooters are observed.The provided data also encompasses the initial 17 days of 2024, witnessing a notable decline in fines, averaging three per day. This decrease aligns with the impending ban on e-scooter rentals scheduled for March; however, privately-owned e-scooters will remain permissible. Transport Minister Chris Bonett affirmed the continuation of the ban after succeeding Aaron Farrugia in a recent cabinet reshuffle.#MaltaDaily ",https://maltadaily.mt/total-14648-fines-issued-for-e-scooter-issues-in-2023/
MSPCA Dogs & Cats Need Fostering For Shelter Refurbishment,,"Waggos.mt are raising awareness as MSPCA have released a public appeal to foster dogs briefly (or further!) as the Floriana premises undergoes refurbishment. For every dog being fostered, Eukanuba Malta has promised a free bag of kibble. The shelter itself has been around for over 100 years and it is time for some well needed refurbishment. This means that no dogs or people can be on the premises as this takes place. This is your time to take in one of these adorable buddies and help the shelter. If you or anyone you know would like to do so, please contact MSPCA on Facebook or via email at info@maltaspca.orgMSPCA is also currently flooded with requests, with people interested asked to be patient due to the massive waiting list. #MaltaDaily ",https://maltadaily.mt/mspca-dogs-cats-need-fostering-for-shelter-refurbishment/
278 Persons Rushed To Emergency Were Intoxicated In December,,"In December, almost 300 individuals brought to Mater Dei’s Emergency Department were found to be under the influence of drugs or alcohol, according to statistics presented in Parliament by Health Minister Jo Etienne Abela in response to a question from Opposition MP Claudette Buttigieg. The highest numbers were recorded on December 3rd, 22nd, 24th, and 31st, totalling 278 cases for the month. The data shed light on the prevalence of substance influence during the festive season.In a separate parliamentary question, Opposition MP Albert Buttigieg sought information from Home Affairs Minister Byron Camilleri regarding individuals caught driving under the influence between October 2023 and January 2024. Camilleri disclosed that during this period, police apprehended 123 individuals under the influence, with 59 of them driving while impaired. Additionally, 102 individuals underwent breathalyzer tests.These revelations follow a trend in monitoring substance use, with a notable decrease in alcohol and cigarette consumption among 15 and 16-year-olds between 1995 and 2019, as highlighted in a public consultation document from March 2023. The recent statistics underscore ongoing concerns about substance abuse and impaired driving in Malta.#MaltaDaily ",https://maltadaily.mt/278-persons-rushed-to-emergency-were-intoxicated-in-december/
Minister Condemns Offensive Comments Directed At Filipino Community,,"Following videos which went viral showing the local Filipino community celebrating Sinulog-Santo Nino in Marsaskala, Home Affairs Minister Byron Camilleri took to social media to hit out at discriminatory and offensive remarks made by some people online. ‘In these last few hours, I saw offensive comments directed at the Maltese Filipino community as they celebrated their religious feast in the most peaceful manner’, wrote Minister Camilleri. ‘This is an annual celebration which they commemorate with the statue of Baby Jesus in the streets of Marsascala.’He contrasted the reaction by remembering back to when he visited Maltese communities in Canada and the US a few months ago.There, he was happy seeing many Maltese celebrating their identity thousands of kilometres away from our shores. ‘They kept Maltese tradition alive through food, language, bands and even statues of saints.’Turning to the Filipino community in Malta, the Minister said that these comments do not capture the honest beliefs of those Maltese and Gozitan people with good intentions.‘If these people can be great carers, accountants and waiters among us, there is no reason for them to not live their lives in peace alongside us.’#MaltaDaily ",https://maltadaily.mt/minister-condemns-offensive-comments-directed-at-filipino-community/
"65% Speak Maltese At Home, 56% Chat In English",,"Asking our Instagram followers which language they prefer in different contexts – Maltese or English – 62% said that they naturally speak in Maltese, with 24% picking English. 14% picked other unspecified languages. Meanwhile, at home, 65% use Maltese whereas 22% use English, with just 13% using other languages. 52% of our followers use Maltese to speak at work, whereas 44% use English. The percentage for other languages dropped to 4%.Last but not least, English took over Maltese when it comes to chatting, with 56% preferring to chat in English and 38% in Maltese. 6% prefer to chat in other languages.What do you prefer?#MaltaDaily ",https://maltadaily.mt/65-speak-maltese-at-home-56-chat-in-english/
Gozo Bishop On Proper Dress & Practice For Church Weddings,,"An official letter by Bishop Anton Teuma was released by the Diocese of Gozo, outlining what the church deems to be appropriate practice for couples soon to be wed at their preferred church. The letter discusses not just the process of deciding which church, which priest to officiate and how to decide on decorations, but particularly dress code. ‘The dress code of the couple and all those participating in the ceremony should reflect the sanctity of the celebration’. The letter says that a dress conveys a message and should therefore not expose certain body parts too much – concerning not just a woman’s chest but also the shoulders. Dresses should not have transparent material for the areas highlighted in the letter, with the bishop saying that for those who already bought the dress, an accompanying scarf should be introduced. Photography and videography should also simply capture the moment, with extravagant posing offending the context of the wedding. ‘I understand this all may seem as unnecessary restriction. But this is not the case. These details lead to a true celebration, more sacred than sensual, more sacrament and less show.’What do you think?#MaltaDaily ",https://maltadaily.mt/gozo-bishop-on-proper-dress-practice-for-church-weddings/
"Over 33,000 Visited Gladiator 2 Set Open Day",,"Taking to social media, Film Commissioner Johann Grech revealed that over 33,000 visited Fort Ricasoli for the film studios open day to get a glimpse at the set for Gladiator 2. Yesterday, Sunday 21st January 2024, Malta Film Studios opened its doors to anyone who wanted to visit the set of the Gladiator sequel as well as various other exhibitions. The open day was free of charge with a donation for Puttinu Cares for whoever wished to donate, and let people view the arches, colosseums and Roman-era themed structures set to appear in the 2024 film. Did you attend the open day?#MaltaDaily ",https://maltadaily.mt/over-33000-visited-gladiator-2-set-open-day/
Steve Zammit Lupi Named European Young Leader,,"Brussels-based European think tank Friends Of Europe has just released its ‘European Young Leaders Class of 2024 and, among the youthful activists and influential figures in the list, is Steve Zammit Lupi. He is described as championing initiatives ‘that seek to protect the environment and promote sustainable transport and mobility.’‘ Zammit Lupi is well-known for cycling 4,400km across Europe from Malta to Stockholm in 41 days in summer 2023. Raising awareness about embracing greener lifestyles and reducing carbon footprints, his journey showcased the potential for cycling as an alternative mode of transportation on his home island.’For over a decade, the EYL40 programme has brought together the brightest minds and outside-the-box leaders to bring about change and build a more forward-thinking Europe.Maltese aren’t strangers to this list. The list has previously included the likes of Matthew Caruana Galizia, Aaron Farrugia as well as EP President Roberta Metsola. #MaltaDaily ",https://maltadaily.mt/steve-zammit-lupi-named-european-young-leader/
Indian Artist Captures Maltese Beauty With Acrylic,,"Arjun G Nair is an Indian artist working in Malta and has been continuously focusing on the Mediterranean island’s beautiful landscape, buildings and environment as inspiration for his artwork.With paintings depicting the traditional luzzu, Blue Grotto, vintage cars and the sunset turning the old cities in an orange hue, Arjun has been using these artworks to develop his skills with the brush and the medium. Arjun’s eye for detail is genuinely impressive, and his reimagining of our island home deserves all the more attention!#MaltaDaily ",https://maltadaily.mt/indian-artist-captures-maltese-beauty-with-acrylic/
